2407110,2026-08-04 13:46:58,OK,True,24.55 °C_10.03 dbar
2407110,2026-08-04 13:46:58,OK,True,24.76 °C_10.04 dbar
2407110,2026-08-10 13:46:58,OK,True,22.77 °C_10.08 dbar
2699991,2026-08-19 13:46:58,OK,True,
2699991,2026-08-19 13:46:58,OK,True,
2699991,2026-08-19 13:46:58,OK,True,no data in-water
2699991,2026-08-20 13:46:58,OK,True,no data in-water
2699991,2026-08-20 13:46:58,OK,True,no data in-water
2699991,2026-08-20 13:46:58,OK,True,no data in-water
